 C:\WinTA100\DIL805.PRO\Data\Quenching\2_Isabelle_CQ60_Homogeneizado_30min_06.06.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  3698       489.58016968        1.18095815      899.95275879      900.00000000
  3699       493.18093872        1.18202400      900.06951904      900.00000000
  3700       496.78097534        1.18159759      900.03106689      900.00000000
  3701       500.38034058        1.18138444      899.96990967      900.00000000
  3702       503.98065186        1.18218386      900.03021240      900.00000000
  3703       507.58001709        1.18042517      899.96881104      900.00000000
  3704       511.17980957        1.18162429      900.11767578      900.00000000
  3705       514.78082275        1.18191743      900.07836914      900.00000000
  3706       518.38031006        1.18058503      899.91668701      900.00000000
  3707       521.98046875        1.18066502      899.93499756      900.00000000
  3708       525.58007813        1.18159759      899.94030762      900.00000000
  3709       529.17999268        1.18005204      899.78527832      900.00000000
  3710       532.78063965        1.17975891      899.91174316      900.00000000
  3711       536.37982178        1.18109143      900.09149170      900.00000000
  3712       539.98034668        1.17997205      900.04565430      900.00000000
  3713       543.58013916        1.17986548      900.08911133      900.00000000
  3714       547.18078613        1.18085146      900.16882324      900.00000000
  3715       550.78057861        1.18066502      899.87841797      900.00000000
  3716       554.38085938        1.18026519      899.89233398      900.00000000
  3717       557.98052979        1.17914605      899.97247314      900.00000000
  3718       561.58038330        1.18005204      900.13940430      900.00000000
  3719       565.17980957        1.18055832      899.95068359      900.00000000
  3720       568.78070068        1.17885303      900.08978271      900.00000000
  3721       572.37982178        1.17917252      899.96423340      900.00000000
  3722       575.97991943        1.18034506      899.98748779      900.00000000
  3723       579.57995605        1.17946577      899.94659424      900.00000000
  3724       583.18005371        1.17927921      900.03057861      900.00000000
  3725       586.78009033        1.17965233      899.90765381      900.00000000
  3726       590.38061523        1.17816007      900.11126709      900.00000000
  3727       593.98046875        1.17874646      900.09222412      900.00000000
  3728       597.57989502        1.17951906      900.03961182      900.00000000
  3729       601.18029785        1.17823994      899.98120117      900.00000000
  3730       604.78021240        1.17757380      899.95593262      900.00000000
  3731       608.37994385        1.17858636      899.93780518      900.00000000
  3732       611.98083496        1.17893291      899.92712402      900.00000000
  3733       615.58081055        1.17847979      899.99328613      900.00000000
  3734       619.18048096        1.17765379      900.09271240      900.00000000
  3735       622.78009033        1.17762709      899.90747070      900.00000000
  3736       626.38031006        1.17738724      899.99499512      900.00000000
  3737       629.98022461        1.17765379      899.92486572      900.00000000
  3738       633.58093262        1.17842650      899.87158203      900.00000000
  3739       637.18048096        1.17818677      900.13061523      900.00000000
  3740       640.78051758        1.17765379      900.11688232      900.00000000
  3741       644.37982178        1.17653453      899.99645996      900.00000000
  3742       647.98040771        1.17650783      899.99176025      900.00000000
  3743       651.57995605        1.17685425      899.94433594      900.00000000
  3744       655.18048096        1.17760038      899.96337891      900.00000000
  3745       658.78009033        1.17773366      900.01196289      900.00000000
  3746       662.38085938        1.17717409      900.00469971      900.00000000
  3747       665.98071289        1.17725396      899.94183350      900.00000000
  3748       669.58044434        1.17685425      899.95648193      900.00000000
  3749       673.18023682        1.17618811      900.02740479      900.00000000
  3750       676.78076172        1.17629468      899.97875977      900.00000000
  3751       680.38043213        1.17624140      899.98046875      900.00000000
  3752       683.97979736        1.17528200      900.23028564      900.00000000
  3753       687.58007813        1.17514873      899.98852539      900.00000000
  3754       691.17987061        1.17549527      899.94842529      900.00000000
  3755       694.78094482        1.17501545      899.96057129      900.00000000
  3756       698.38012695        1.17541528      900.01782227      900.00000000
  3757       701.98083496        1.17498887      899.93450928      900.00000000
  3758       705.58050537        1.17538869      900.01519775      900.00000000
  3759       709.18048096        1.17560184      900.05743408      900.00000000
  3760       712.78009033        1.17506886      899.98114014      900.00000000
  3761       716.37982178        1.17488241      900.02026367      900.00000000
  3762       719.97985840        1.17512202      900.05541992      900.00000000
  3763       723.57983398        1.17517555      899.95727539      900.00000000
  3764       727.18084717        1.17440259      900.03460693      900.00000000
  3765       730.77996826        1.17504227      900.03161621      900.00000000
  3766       734.38006592        1.17456257      899.99572754      900.00000000
  3767       737.98004150        1.17458928      899.96368408      900.00000000
  3768       741.57989502        1.17442930      900.13195801      900.00000000
  3769       745.17980957        1.17440259      899.97265625      900.00000000
  3770       748.78051758        1.17381644      899.90960693      900.00000000
  3771       752.38006592        1.17376316      900.12774658      900.00000000
  3772       755.97991943        1.17344332      900.01080322      900.00000000
  3773       759.58056641        1.17309678      899.92694092      900.00000000
  3774       763.18017578        1.17336345      899.98895264      900.00000000
  3775       766.78021240        1.17328346      900.06494141      900.00000000
  3776       770.38006592        1.17264390      900.06335449      900.00000000
  3777       773.97985840        1.17312348      900.04730225      900.00000000
  3778       777.58038330        1.17312348      900.10278320      900.00000000
  3779       781.18078613        1.17349660      899.86169434      900.00000000
  3780       784.78051758        1.17368317      899.96606445      900.00000000
  3781       788.38092041        1.17384303      899.97589111      900.00000000
  3782       791.98052979        1.17323017      899.89178467      900.00000000
  3783       795.58001709        1.17341661      900.05480957      900.00000000
  3784       799.18023682        1.17251062      900.05200195      900.00000000
  3785       802.78088379        1.17229748      899.90905762      900.00000000
  3786       806.38031006        1.17165792      900.16687012      900.00000000
  3787       809.97998047        1.17123151      899.91876221      900.00000000
  3788       813.58093262        1.17123151      899.96124268      900.00000000
  3789       817.18035889        1.17141807      899.87817383      900.00000000
  3790       820.78070068        1.17120492      899.92175293      900.00000000
  3791       824.38043213        1.17115164      899.81250000      900.00000000
  3792       827.98010254        1.17128491      899.97589111      900.00000000
  3793       831.58007813        1.17288375      899.97680664      900.00000000
  3794       835.17987061        1.17208433      899.94708252      900.00000000
  3795       838.78082275        1.17101836      899.90954590      900.00000000
  3796       842.38061523        1.17072523      900.07958984      900.00000000
  3797       845.98028564        1.17149806      900.02655029      900.00000000
  3798       849.58032227        1.17160463      899.99914551      900.00000000
  3799       853.17980957        1.17131150      899.99450684      900.00000000
  3800       856.78070068        1.17051208      899.98004150      900.00000000
  3801       860.38049316        1.17056537      899.87652588      900.00000000
  3802       863.97979736        1.17053878      900.05639648      900.00000000
  3803       867.58074951        1.17109835      899.98962402      900.00000000
  3804       871.18066406        1.17069864      900.11480713      900.00000000
  3805       874.78033447        1.16997910      900.06414795      900.00000000
  3806       878.38079834        1.16915298      900.01690674      900.00000000
  3807       881.98016357        1.16933954      899.93499756      900.00000000
  3808       885.57995605        1.16971266      900.02514648      900.00000000
  3809       889.18066406        1.17024565      900.00701904      900.00000000
  3810       892.78033447        1.16971266      900.09381104      900.00000000
  3811       896.38061523        1.16880667      899.97821045      900.00000000
  3812       899.98046875        1.16957951      900.10522461      900.00000000
  3813       903.58050537        1.17011225      899.96777344      900.00000000
  3814       907.17993164        1.16968608      900.12182617      900.00000000
  3815       910.78015137        1.16827369      900.01593018      900.00000000
  3816       914.38092041        1.16936612      900.06024170      900.00000000
  3817       917.98065186        1.16968608      899.89263916      900.00000000
  3818       921.58093262        1.16840672      899.91455078      900.00000000
  3819       925.18060303        1.16832697      899.94219971      900.00000000
  3820       928.78045654        1.16904652      900.06677246      900.00000000
  3821       932.38073730        1.16901982      900.01147461      900.00000000
  3822       935.98046875        1.16747415      900.07403564      900.00000000
  3823       939.58013916        1.16819382      900.05535889      900.00000000
  3824       943.18072510        1.16832697      899.96691895      900.00000000
  3825       946.78070068        1.16734087      899.97930908      900.00000000
  3826       950.38055420        1.16896653      900.09667969      900.00000000
  3827       953.98077393        1.16704786      900.02185059      900.00000000
  3828       957.58081055        1.16819370      900.08612061      900.00000000
  3829       961.18029785        1.16832697      900.01159668      900.00000000
  3830       964.78094482        1.16680789      900.01129150      900.00000000
  3831       968.38043213        1.16803384      900.13134766      900.00000000
  3832       971.98046875        1.16691458      899.97180176      900.00000000
  3833       975.58032227        1.16742086      900.11871338      900.00000000
  3834       979.18005371        1.16776729      900.01928711      900.00000000
  3835       982.78070068        1.16648817      900.34448242      900.00000000
  3836       986.38073730        1.16712773      899.98168945      900.00000000
  3837       989.98010254        1.16587532      899.90905762      900.00000000
  3838       993.58087158        1.16707456      900.02496338      900.00000000
  3839       997.18048096        1.16544890      900.05682373      900.00000000
  3840      1000.78021240        1.16702116      899.94219971      900.00000000
  3841      1004.37988281        1.16536903      900.05535889      900.00000000
  3842      1007.98010254        1.16643488      900.07153320      900.00000000
  3843      1011.57995605        1.16592860      900.00457764      900.00000000
  3844      1015.18078613        1.16616845      900.06811523      900.00000000
  3845      1018.78039551        1.16590190      900.02496338      900.00000000
  3846      1022.38012695        1.16478276      900.05877686      900.00000000
  3847      1025.97985840        1.16590190      900.12042236      900.00000000
  3848      1029.57995605        1.16440964      899.76507568      900.00000000
  3849      1033.17993164        1.16592860      899.93414307      900.00000000
  3850      1036.78002930        1.16435647      899.87231445      900.00000000
  3851      1040.38085938        1.16510260      899.95135498      900.00000000
  3852      1043.98083496        1.16467619      899.96295166      900.00000000
  3853      1047.58068848        1.16536903      900.09838867      900.00000000
  3854      1051.18017578        1.16430306      899.91455078      900.00000000
  3855      1054.77990723        1.16472948      899.71435547      900.00000000
  3856      1058.38012695        1.16385007      900.06549072      900.00000000
  3857      1061.98083496        1.16432977      900.05505371      900.00000000
  3858      1065.58020020        1.16358352      900.07391357      900.00000000
  3859      1069.18017578        1.16443634      899.91284180      900.00000000
  3860      1072.78015137        1.16337037      899.96942139      900.00000000
  3861      1076.38085938        1.16339707      900.07006836      900.00000000
  3862      1079.98059082        1.16358352      899.85833740      900.00000000
  3863      1083.58044434        1.16294408      900.10308838      900.00000000
  3864      1087.18041992        1.16385007      899.93969727      900.00000000
  3865      1090.78039551        1.16265094      900.00305176      900.00000000
  3866      1094.37988281        1.16347706      899.87481689      900.00000000
  3867      1097.97985840        1.16318393      900.05627441      900.00000000
  3868      1101.57983398        1.16283739      900.02014160      900.00000000
  3869      1105.18017578        1.16347706      900.10766602      900.00000000
  3870      1108.77978516        1.16222453      899.76916504      900.00000000
  3871      1112.38073730        1.16265094      899.90954590      900.00000000
  3872      1115.98059082        1.16225123      899.89178467      900.00000000
  3873      1119.58044434        1.16254449      900.00708008      900.00000000
  3874      1123.18078613        1.16267753      900.09472656      900.00000000
  3875      1126.77978516        1.16195810      900.01599121      900.00000000
  3876      1130.38061523        1.16259766      899.88598633      900.00000000
  3877      1133.98034668        1.16086555      899.94873047      900.00000000
  3878      1137.58020020        1.16209126      900.02874756      900.00000000
  3879      1141.18029785        1.16017270      899.94403076      900.00000000
  3880      1144.78015137        1.16219795      900.02264404      900.00000000
  3881      1148.38073730        1.16051912      899.99578857      900.00000000
  3882      1151.98046875        1.16158509      899.87396240      900.00000000
  3883      1155.58056641        1.16054571      900.03399658      900.00000000
  3884      1159.18078613        1.16105211      900.10424805      900.00000000
  3885      1162.78002930        1.16073215      900.15142822      900.00000000
  3886      1166.38000488        1.16030574      899.99383545      900.00000000
  3887      1169.98083496        1.16115868      899.95135498      900.00000000
  3888      1173.58068848        1.16033256      900.06195068      900.00000000
  3889      1177.18066406        1.15921330      899.94982910      900.00000000
  3890      1180.77978516        1.16094542      900.02740479      900.00000000
  3891      1184.38061523        1.15998626      900.04644775      900.00000000
  3892      1187.98022461        1.15958643      899.89038086      900.00000000
  3893      1191.57983398        1.16046584      900.01849365      900.00000000
  3894      1195.17980957        1.15916002      899.94512939      900.00000000
  3895      1198.77990723        1.15958643      899.99664307      900.00000000
  3896      1202.38061523        1.15985286      900.04840088      900.00000000
  3897      1205.98071289        1.15931988      900.11004639      900.00000000
  3898      1209.58020020        1.15868032      899.94628906      900.00000000
  3899      1213.17993164        1.15974629      900.05053711      900.00000000
  3900      1216.78088379        1.15926659      900.05200195      900.00000000
  3901      1220.38073730        1.15828073      900.06768799      900.00000000
  3902      1223.98022461        1.15971971      899.99755859      900.00000000
  3903      1227.57995605        1.15774775      899.99755859      900.00000000
  3904      1231.18078613        1.15838718      899.88360596      900.00000000
  3905      1234.78039551        1.15873373      899.91876221      900.00000000
  3906      1238.38049316        1.15849388      899.80639648      900.00000000
  3907      1241.97985840        1.15780091      899.91137695      900.00000000
  3908      1245.58032227        1.15902686      900.05133057      900.00000000
  3909      1249.18090820        1.15785432      900.02874756      900.00000000
  3910      1252.77978516        1.15836060      900.01446533      900.00000000
  3911      1256.38085938        1.15841389      900.02770996      900.00000000
  3912      1259.98083496        1.15721464      899.92236328      900.00000000
  3913      1263.58068848        1.15846717      899.94995117      900.00000000
  3914      1267.18054199        1.15748119      900.07232666      900.00000000
  3915      1270.78027344        1.15697491      900.08728027      900.00000000
  3916      1274.38024902        1.15774775      899.87567139      900.00000000
  3917      1277.98046875        1.15750790      900.14587402      900.00000000
  3918      1281.58032227        1.15614891      900.10614014      900.00000000
  3919      1285.18054199        1.15684164      899.99810791      900.00000000
  3920      1288.78039551        1.15676177      899.91906738      900.00000000
  3921      1292.38012695        1.15617549      900.07263184      900.00000000
  3922      1295.98034668        1.15660179      900.11157227      900.00000000
  3923      1299.58007813        1.15681505      899.95410156      900.00000000
  3924      1303.18090820        1.15678823      900.06762695      900.00000000
  3925      1306.78088379        1.15604222      899.90356445      900.00000000
  3926      1310.38049316        1.15582907      900.00714111      900.00000000
  3927      1313.98059082        1.15678847      899.95568848      900.00000000
  3928      1317.58044434        1.15606880      899.94744873      900.00000000
  3929      1321.18078613        1.15542936      900.03027344      900.00000000
  3930      1324.78063965        1.15606880      899.95251465      900.00000000
  3931      1328.38061523        1.15652180      899.97937012      900.00000000
  3932      1331.98083496        1.15508294      899.89630127      900.00000000
  3933      1335.58093262        1.15494967      900.00457764      900.00000000
  3934      1339.18066406        1.15569580      900.06518555      900.00000000
  3935      1342.78039551        1.15534937      899.92272949      900.00000000
  3936      1346.38061523        1.15462983      900.02618408      900.00000000
  3937      1349.98046875        1.15540266      900.06634521      900.00000000
  3938      1353.58056641        1.15470982      899.98364258      900.00000000
  3939      1357.18029785        1.15396369      899.94641113      900.00000000
  3940      1360.78088379        1.15470982      900.00958252      900.00000000
  3941      1364.38098145        1.15524280      899.86126709      900.00000000
  3942      1367.98010254        1.15377712      899.89630127      900.00000000
  3943      1371.58007813        1.15452337      899.96990967      900.00000000
  3944      1375.18066406        1.15465665      900.07507324      900.00000000
  3945      1378.78051758        1.15281785      900.00225830      900.00000000
  3946      1382.38000488        1.15345740      899.98541260      900.00000000
  3947      1385.98022461        1.15441668      899.97552490      900.00000000
  3948      1389.58081055        1.15423024      899.94720459      900.00000000
  3949      1393.18041992        1.15287113      899.94207764      900.00000000
  3950      1396.78076172        1.15260458      899.88543701      900.00000000
  3951      1400.38098145        1.15276444      900.04412842      900.00000000
  3952      1403.97985840        1.15407026      899.95861816      900.00000000
  3953      1407.57983398        1.15356398      900.00555420      900.00000000
  3954      1411.18041992        1.15343070      899.87200928      900.00000000
  3955      1414.78076172        1.15239143      900.08392334      900.00000000
  3956      1418.38085938        1.15215158      900.08587646      900.00000000
  3957      1421.98010254        1.15244472      899.91113281      900.00000000
  3958      1425.58007813        1.15295112      899.95935059      900.00000000
  3959      1429.18017578        1.15239143      900.06634521      900.00000000
  3960      1432.77978516        1.15220499      900.00811768      900.00000000
  3961      1436.37988281        1.15159202      899.93371582      900.00000000
  3962      1439.98095703        1.15161872      899.91992188      900.00000000
  3963      1443.58007813        1.15108573      900.00634766      900.00000000
  3964      1447.18041992        1.15177858      900.05908203      900.00000000
  3965      1450.78039551        1.15193844      900.07806396      900.00000000
  3966      1454.38012695        1.15188503      900.12963867      900.00000000
  3967      1457.98022461        1.15087247      900.03106689      900.00000000
  3968      1461.58068848        1.15055275      900.11596680      900.00000000
  3969      1465.18066406        1.15004647      900.11297607      900.00000000
  3970      1468.78076172        1.15060604      900.06390381      900.00000000
  3971      1472.37988281        1.15052605      900.01226807      900.00000000
  3972      1475.97985840        1.15111232      900.08996582      900.00000000
  3973      1479.58068848        1.15071261      900.08276367      900.00000000
  3974      1483.18090820        1.15063274      900.05737305      900.00000000
  3975      1486.78076172        1.15076602      900.08660889      900.00000000
  3976      1490.38000488        1.15041947      899.92480469      900.00000000
  3977      1493.97998047        1.15052605      899.98358154      900.00000000
  3978      1497.58056641        1.15025961      900.08044434      900.00000000
  3979      1501.18066406        1.14985991      899.95526123      900.00000000
  3980      1504.78088379        1.14927363      900.00769043      900.00000000
  3981      1508.38012695        1.14868724      900.06768799      900.00000000
  3982      1511.97985840        1.14927363      900.10559082      900.00000000
  3983      1515.58007813        1.14898050      899.82147217      900.00000000
  3984      1519.18005371        1.15004647      899.96356201      900.00000000
  3985      1522.78027344        1.14977992      900.03509521      900.00000000
  3986      1526.38073730        1.14914036      899.82818604      900.00000000
  3987      1529.98095703        1.14876735      900.03948975      900.00000000
  3988      1533.58032227        1.14866078      900.00262451      900.00000000
  3989      1537.17980957        1.14802122      900.11773682      900.00000000
  3990      1540.78002930        1.14780796      900.03143311      900.00000000
  3991      1544.37988281        1.14794123      899.99133301      900.00000000
  3992      1547.98059082        1.14836752      899.90161133      900.00000000
  3993      1551.58020020        1.14810109      899.91546631      900.00000000
  3994      1555.18054199        1.14743495      899.99694824      900.00000000
  3995      1558.77978516        1.14703524      899.97631836      900.00000000
  3996      1562.38000488        1.14724839      899.97839355      900.00000000
  3997      1565.98083496        1.14812779      900.02093506      900.00000000
  3998      1569.58068848        1.14772809      899.94805908      900.00000000
  3999      1573.17993164        1.14780796      899.96618652      900.00000000
  4000      1576.77978516        1.14700854      899.93176270      900.00000000
  4001      1580.38085938        1.14687538      900.00585938      900.00000000
  4002      1583.98010254        1.14698184      899.99542236      900.00000000
  4003      1587.58020020        1.14735496      899.96856689      900.00000000
  4004      1591.18005371        1.14671552      899.92187500      900.00000000
  4005      1594.78076172        1.14634240      899.95031738      900.00000000
  4006      1598.38073730        1.14599597      899.96038818      900.00000000
  4007      1601.98022461        1.14698184      900.03564453      900.00000000
  4008      1605.58093262        1.14658225      900.01910400      900.00000000
  4009      1609.18041992        1.14591587      899.97027588      900.00000000
  4010      1612.78002930        1.14530313      899.98187256      900.00000000
  4011      1616.37988281        1.14578271      900.02807617      900.00000000
  4012      1619.98046875        1.14567614      900.03308105      900.00000000
  4013      1623.58056641        1.14636898      899.93615723      900.00000000
  4014      1627.18078613        1.14618254      899.80187988      900.00000000
  4015      1630.78076172        1.14511657      899.98651123      900.00000000
  4016      1634.38061523        1.14461029      899.99633789      900.00000000
  4017      1637.98071289        1.14530313      900.06701660      900.00000000
  4018      1641.58044434        1.14567614      899.95324707      900.00000000
  4019      1645.18066406        1.14493001      900.01257324      900.00000000
  4020      1648.78015137        1.14437044      900.03155518      900.00000000
  4021      1652.38012695        1.14445043      899.92694092      900.00000000
  4022      1655.97998047        1.14485013      899.93011475      900.00000000
  4023      1659.57995605        1.14527643      900.03948975      900.00000000
  4024      1663.17993164        1.14490342      899.96459961      900.00000000
  4025      1666.78051758        1.14439714      899.94055176      900.00000000
  4026      1670.38061523        1.14442372      900.11401367      900.00000000
  4027      1673.98095703        1.14346445      899.93444824      900.00000000
  4028      1677.57983398        1.14322448      900.14910889      900.00000000
  4029      1681.18078613        1.14271808      899.91284180      900.00000000
  4030      1684.78076172        1.14317131      900.01843262      900.00000000
  4031      1688.38061523        1.14327788      900.02252197      900.00000000
  4032      1691.98071289        1.14415729      900.00573730      900.00000000
  4033      1695.58020020        1.14298475      899.90155029      900.00000000
  4034      1699.18078613        1.14274490      899.93518066      900.00000000
  4035      1702.78002930        1.14279819      899.96368408      900.00000000
  4036      1706.38024902        1.14375746      900.20782471      900.00000000
  4037      1709.98010254        1.14346433      899.98364258      900.00000000
  4038      1713.58044434        1.14285147      900.10430908      900.00000000
  4039      1717.18041992        1.14191878      900.01196289      900.00000000
  4040      1720.78015137        1.14186549      899.98364258      900.00000000
  4041      1724.38012695        1.14215863      900.05053711      900.00000000
  4042      1727.98010254        1.14218521      900.05859375      900.00000000
  4043      1731.57995605        1.14255834      899.96624756      900.00000000
  4044      1735.18005371        1.14229178      899.90795898      900.00000000
  4045      1738.78076172        1.14218521      899.87457275      900.00000000
  4046      1742.38085938        1.14181221      900.01849365      900.00000000
  4047      1745.98071289        1.14149237      899.87084961      900.00000000
  4048      1749.58056641        1.14138591      899.97906494      900.00000000
  4049      1753.18041992        1.14103937      900.10424805      900.00000000
  4050      1756.78027344        1.14074624      900.04534912      900.00000000
  4051      1760.38049316        1.14029324      899.92700195      900.00000000
  4052      1763.98034668        1.14069307      899.93463135      900.00000000
  4053      1767.58007813        1.14000010      899.92700195      900.00000000
  4054      1771.18078613        1.14015996      899.96289063      900.00000000
  4055      1774.78063965        1.14026666      899.98455811      900.00000000
  4056      1778.38037109        1.14061308      899.94561768      900.00000000
  4057      1781.98046875        1.14119923      900.09387207      900.00000000
  4058      1785.58044434        1.14074624      899.94104004      900.00000000
  4059      1789.18041992        1.14039993      900.07202148      900.00000000
  4060      1792.78027344        1.14029324      900.07562256      900.00000000
  4061      1796.38024902        1.13989353      900.03112793      900.00000000
  4062      1799.98046875        1.13946712      899.91247559      900.00000000
  4063      1803.57983398        1.13938725      900.04888916      900.00000000
  4064      1807.18041992        1.13890755      900.01977539      900.00000000
  4065      1810.78051758        1.13906753      900.15209961      900.00000000
  4066      1814.38073730        1.13898754      900.02221680      900.00000000
  4067      1817.97985840        1.13874769      899.99945068      900.00000000
  4068      1821.58044434        1.13848126      900.03546143      900.00000000
  4069      1825.18041992        1.13893425      900.01324463      900.00000000
  4070      1828.78063965        1.13962698      900.05908203      900.00000000
  4071      1832.38085938        1.13904083      900.01324463      900.00000000
  4072      1835.98022461        1.13885427      900.12188721      900.00000000
  4073      1839.58044434        1.13872099      899.88494873      900.00000000
  4074      1843.18029785        1.13848126      899.96252441      900.00000000
  4075      1846.78015137        1.13858783      899.98004150      900.00000000
  4076      1850.38024902        1.13829470      899.94146729      900.00000000
  4077      1853.97985840        1.13816142      899.91644287      900.00000000
  4078      1857.58081055        1.13797486      900.00128174      900.00000000
  4079      1861.18090820        1.13784170      899.91381836      900.00000000
  4080      1864.78076172        1.13786829      899.90240479      900.00000000
  4081      1868.38061523        1.13773501      899.94628906      900.00000000
  4082      1871.98046875        1.13741529      900.17303467      900.00000000
  4083      1875.57983398        1.13744187      900.06982422      900.00000000
  4084      1879.18066406        1.13672245      899.98132324      900.00000000
  4085      1882.78063965        1.13664258      899.96606445      900.00000000
  4086      1886.38073730        1.13664258      900.00268555      900.00000000
  4087      1889.98059082        1.13650930      899.98742676      900.00000000
  4088      1890.01611328        1.13688231      900.04431152      899.57458496
  4089      1890.02575684        1.13648260      899.97717285      899.30480957
  4090      1890.03527832        1.13693559      899.95867920      899.03503418
  4091      1890.04492188        1.13650930      899.97961426      898.76177979
  4092      1890.05444336        1.13626945      899.88006592      898.49200439
  4093      1890.06408691        1.13664258      899.92346191      898.21881104
  4094      1890.07360840        1.13618946      899.86462402      897.94903564
  4095      1890.08312988        1.13589621      899.91949463      897.67926025
  4096      1890.09265137        1.13581645      899.90631104      897.40600586
  4097      1890.10217285        1.13581645      899.68725586      897.13623047
  4098      1890.11181641        1.13594961      899.53784180      896.86645508
  4099      1890.12133789        1.13523018      899.47985840      896.59667969
  4100      1890.13098145        1.13504374      899.26885986      896.32342529
  4101      1890.14050293        1.13472402      899.08117676      896.05364990
  4102      1890.15002441        1.13445735      898.92608643      895.78387451
  4103      1890.15954590        1.13387120      898.63128662      895.51409912
  4104      1890.16918945        1.13363123      898.46838379      895.24090576
  4105      1890.17871094        1.13320494      898.38745117      894.97113037
  4106      1890.18823242        1.13296509      898.23413086      894.70135498
  4107      1890.19775391        1.13259208      898.13647461      894.43157959
  4108      1890.20739746        1.13216555      897.97369385      894.15832520
  4109      1890.21691895        1.13189912      897.79925537      893.88854980
  4110      1890.22644043        1.13115299      897.67803955      893.61877441
  4111      1890.23608398        1.13099313      897.47564697      893.34552002
  4112      1890.24560547        1.13069999      897.25970459      893.07574463
  4113      1890.25512695        1.13016701      897.06030273      892.80596924
  4114      1890.26477051        1.12987387      896.99047852      892.53277588
  4115      1890.27429199        1.12974072      896.83367920      892.26300049
  4116      1890.28381348        1.12928772      896.51593018      891.99322510
  4117      1890.29333496        1.12851489      896.42492676      891.71997070
  4118      1890.30297852        1.12848818      896.17401123      891.45019531
  4119      1890.31250000        1.12816846      896.01715088      891.18041992
  4120      1890.32202148        1.12747574      895.92126465      890.90716553
  4121      1890.33166504        1.12750220      895.86492920      890.63739014
  4122      1890.34118652        1.12707591      895.66204834      890.36761475
  4123      1890.35070801        1.12672949      895.43475342      890.09783936
  4124      1890.36022949        1.12611651      895.21942139      889.82806396
  4125      1890.36975098        1.12569022      894.91021729      889.55828857
  4126      1890.37939453        1.12547696      894.63189697      889.28509521
  4127      1890.38891602        1.12499738      894.40411377      889.01531982
  4128      1890.39843750        1.12499738      894.12597656      888.74554443
  4129      1890.40795898        1.12414455      893.96136475      888.47229004
  4130      1890.41760254        1.12355828      893.61834717      888.20251465
  4131      1890.42712402        1.12329185      893.45098877      887.93273926
  4132      1890.43664551        1.12259901      893.23797607      887.65948486
  4133      1890.44628906        1.12209272      893.00378418      887.38970947
  4134      1890.45581055        1.12137318      892.75195313      887.11993408
  4135      1890.46533203        1.12116003      892.41510010      886.84674072
  4136      1890.47497559        1.12062705      892.23059082      886.57696533
  4137      1890.48449707        1.12020075      891.99670410      886.30371094
  4138      1890.49414063        1.11977434      891.72686768      886.03393555
  4139      1890.50366211        1.11894822      891.48040771      885.76416016
  4140      1890.51330566        1.11854851      891.26330566      885.49090576
  4141      1890.52282715        1.11825538      890.89752197      885.22113037
  4142      1890.53234863        1.11772251      890.67376709      884.95135498
  4143      1890.54187012        1.11737597      890.34759521      884.67816162
  4144      1890.55139160        1.11710954      890.11639404      884.40838623
  4145      1890.56103516        1.11644340      889.90850830      884.13861084
  4146      1890.57055664        1.11615026      889.65441895      883.86883545
  4147      1890.58007813        1.11559057      889.28729248      883.59906006
  4148      1890.58959961        1.11452472      889.14648438      883.32580566
  4149      1890.59924316        1.11399174      888.87292480      883.05603027
  4150      1890.60876465        1.11319232      888.65307617      882.78625488
  4151      1890.61828613        1.11281919      888.28735352      882.51647949
  4152      1890.62792969        1.11249948      888.01019287      882.24322510
  4153      1890.63745117        1.11162007      887.74560547      881.97344971
  4154      1890.64697266        1.11130023      887.40881348      881.70367432
  4155      1890.65661621        1.11047423      887.15045166      881.43048096
  4156      1890.66613770        1.10996783      886.86340332      881.16070557
  4157      1890.67565918        1.10972798      886.62481689      880.88745117
  4158      1890.68518066        1.10906184      886.30505371      880.61767578
  4159      1890.69470215        1.10844898      886.05462646      880.34790039
  4160      1890.70434570        1.10767615      885.89495850      880.07812500
  4161      1890.71386719        1.10724974      885.64923096      879.80834961
  4162      1890.72338867        1.10658360      885.28247070      879.53509521
  4163      1890.73303223        1.10618389      884.89697266      879.26531982
  4164      1890.74255371        1.10554433      884.58258057      878.99554443
  4165      1890.75207520        1.10509133      884.37817383      878.72576904
  4166      1890.76159668        1.10450506      884.14331055      878.45599365
  4167      1890.77111816        1.10370553      883.87231445      878.18280029
  4168      1890.78076172        1.10298610      883.52868652      877.91302490
  4169      1890.79028320        1.10258639      883.28326416      877.64324951
  4170      1890.79980469        1.10170698      882.99414063      877.37347412
  4171      1890.80932617        1.10122740      882.72930908      877.10021973
  4172      1890.81896973        1.10093439      882.42926025      876.83044434
  4173      1890.82849121        1.10008156      881.99932861      876.56066895
  4174      1890.83801270        1.09946859      881.67156982      876.28741455
  4175      1890.84765625        1.09896231      881.37860107      876.01763916
  4176      1890.85717773        1.09802961      881.03137207      875.74786377
  4177      1890.86669922        1.09720349      880.73272705      875.47808838
  4178      1890.87634277        1.09683049      880.40838623      875.20489502
  4179      1890.88586426        1.09608436      880.04516602      874.93511963
  4180      1890.89538574        1.09565794      879.76855469      874.66534424
  4181      1890.90490723        1.09533823      879.43811035      874.39208984
