 C:\WinTA100\DIL805.PRO\Data\Quenching\01_Isabelle_QP_Q328oC_P350oC_t10s_09.28.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  3864      1894.57556152        0.82929105      762.66180420      762.77215576
  3865      1894.59228516        0.82773918      762.06646729      762.27044678
  3866      1894.60998535        0.82672244      761.76776123      761.73950195
  3867      1894.62670898        0.82543820      761.14715576      761.23779297
  3868      1894.64343262        0.82412708      760.71795654      760.73608398
  3869      1894.66015625        0.82297665      760.20996094      760.23437500
  3870      1894.67687988        0.82155859      759.59771729      759.73266602
  3871      1894.69360352        0.82048833      759.22204590      759.23095703
  3872      1894.71130371        0.81888300      758.70117188      758.69995117
  3873      1894.72802734        0.81826770      758.29071045      758.19830322
  3874      1894.74475098        0.81701022      757.84069824      757.69659424
  3875      1894.76147461        0.81572598      757.28790283      757.19488525
  3876      1894.77819824        0.81377274      756.68200684      756.69317627
  3877      1894.79492188        0.81294340      756.21685791      756.19146729
  3878      1894.81274414        0.81147176      755.74237061      755.65679932
  3879      1894.82946777        0.80991989      755.13433838      755.15509033
  3880      1894.84619141        0.80895668      754.60070801      754.64978027
  3881      1894.86291504        0.80769920      754.13342285      754.15173340
  3882      1894.87963867        0.80606705      753.64062500      753.65002441
  3883      1894.89636230        0.80526441      753.17181396      753.14831543
  3884      1894.91418457        0.80349857      752.54357910      752.61364746
  3885      1894.93090820        0.80237484      751.97607422      752.11193848
  3886      1894.94763184        0.80074275      751.61547852      751.61022949
  3887      1894.96435547        0.79897684      751.07098389      751.10491943
  3888      1894.98107910        0.79836148      750.54437256      750.60321045
  3889      1894.99792480        0.79656893      750.10314941      750.10150146
  3890      1895.01574707        0.79533803      749.57812500      749.56683350
  3891      1895.03247070        0.79408062      749.09631348      749.06512451
  3892      1895.04919434        0.79274273      748.46118164      748.56341553
  3893      1895.06591797        0.79140496      748.00854492      748.06170654
  3894      1895.08374023        0.78971940      747.28076172      747.52709961
  3895      1895.10046387        0.78875625      746.90435791      747.02539063
  3896      1895.11816406        0.78699028      746.38195801      746.49438477
  3897      1895.13488770        0.78578627      745.78387451      745.99267578
  3898      1895.15270996        0.78396696      745.28558350      745.45800781
  3899      1895.16943359        0.78268266      744.77777100      744.95629883
  3900      1895.18615723        0.78163916      744.32855225      744.45458984
  3901      1895.20288086        0.78040850      743.65997314      743.95294189
  3902      1895.22070313        0.77896363      743.23913574      743.41827393
  3903      1895.23742676        0.77735829      742.70520020      742.91656494
  3904      1895.25415039        0.77615428      742.17932129      742.41485596
  3905      1895.27087402        0.77524459      741.62713623      741.91314697
  3906      1895.28759766        0.77358574      741.31695557      741.41143799
  3907      1895.30432129        0.77219450      740.76690674      740.90972900
  3908      1895.32104492        0.77088344      740.24707031      740.40808105
  3909      1895.33776855        0.76925129      739.72277832      739.90637207
  3910      1895.35449219        0.76828814      739.19213867      739.40466309
  3911      1895.37231445        0.76681662      738.63940430      738.86999512
  3912      1895.38903809        0.76574641      738.19818115      738.36828613
  3913      1895.40588379        0.76400721      737.63977051      737.86291504
  3914      1895.42370605        0.76293701      737.09442139      737.32830811
  3915      1895.44042969        0.76189357      736.69512939      736.82659912
  3916      1895.45715332        0.76002061      736.20800781      736.32489014
  3917      1895.47387695        0.75916439      735.71997070      735.82318115
  3918      1895.49060059        0.75806749      735.21722412      735.32147217
  3919      1895.50732422        0.75648886      734.78576660      734.81976318
  3920      1895.52404785        0.75520456      734.26397705      734.31805420
  3921      1895.54187012        0.75408089      733.59197998      733.78344727
  3922      1895.55859375        0.75263602      733.08038330      733.28173828
  3923      1895.57531738        0.75132507      732.62194824      732.78002930
  3924      1895.59204102        0.75006747      732.11450195      732.27465820
  3925      1895.60876465        0.74891704      731.60845947      731.77661133
  3926      1895.62548828        0.74712443      731.08343506      731.27490234
  3927      1895.64221191        0.74621469      730.60742188      730.77319336
  3928      1895.65893555        0.74466300      729.96929932      730.27154541
  3929      1895.67565918        0.74399400      729.45861816      729.76983643
  3930      1895.69348145        0.74249572      728.94525146      729.23516846
  3931      1895.71020508        0.74105090      728.57165527      728.73345947
  3932      1895.72692871        0.73952585      728.17559814      728.23175049
  3933      1895.74365234        0.73907095      727.69140625      727.73004150
  3934      1895.76037598        0.73719805      727.22088623      727.22833252
  3935      1895.77709961        0.73561949      726.80303955      726.72668457
  3936      1895.79492188        0.73500413      726.20391846      726.19201660
  3937      1895.81164551        0.73390710      725.70617676      725.69030762
  3938      1895.82836914        0.73227501      725.27709961      725.18859863
  3939      1895.84509277        0.73117810      724.74139404      724.68688965
  3940      1895.86291504        0.72914463      724.15722656      724.15222168
  3941      1895.87963867        0.72804767      723.76672363      723.65051270
  3942      1895.89636230        0.72679019      723.18060303      723.14886475
  3943      1895.91308594        0.72588044      722.68170166      722.64715576
  3944      1895.92980957        0.72430182      722.25274658      722.14544678
  3945      1895.94653320        0.72293741      721.62835693      721.64373779
  3946      1895.96325684        0.72213465      721.09381104      721.14202881
  3947      1895.97998047        0.72055614      720.67163086      720.64031982
  3948      1895.99670410        0.71895069      720.14471436      720.13861084
  3949      1896.01342773        0.71793401      719.74218750      719.63696289
  3950      1896.03015137        0.71630198      719.00036621      719.13525391
  3951      1896.04687500        0.71512473      718.58398438      718.63354492
  3952      1896.06359863        0.71434879      718.05065918      718.13183594
  3953      1896.08142090        0.71325171      717.56463623      717.59716797
  3954      1896.09814453        0.71186048      716.94372559      717.09545898
  3955      1896.11486816        0.71033543      716.31372070      716.59375000
  3956      1896.13159180        0.70931870      715.87872314      716.09210205
  3957      1896.14941406        0.70779359      715.41583252      715.55743408
  3958      1896.16613770        0.70661634      714.88208008      715.05572510
  3959      1896.18286133        0.70522505      714.32275391      714.55401611
  3960      1896.19958496        0.70399439      713.95159912      714.05230713
  3961      1896.21630859        0.70313823      713.59783936      713.54693604
  3962      1896.23303223        0.70158631      713.21020508      713.04888916
  3963      1896.24975586        0.70075691      712.56652832      712.54724121
  3964      1896.26647949        0.69867003      712.08660889      712.04553223
  3965      1896.28320313        0.69773346      711.61627197      711.54382324
  3966      1896.29992676        0.69660985      711.18060303      711.04211426
  3967      1896.31665039        0.69580704      710.57659912      710.54040527
  3968      1896.33337402        0.69404125      709.94604492      710.03869629
  3969      1896.35009766        0.69310480      709.54388428      709.53698730
  3970      1896.36682129        0.69176704      709.02026367      709.03533936
  3971      1896.38354492        0.69024193      708.43804932      708.53363037
  3972      1896.40026855        0.68951952      708.01757813      708.03192139
  3973      1896.41699219        0.68810141      707.48059082      707.53021240
  3974      1896.43481445        0.68649608      706.97821045      706.99554443
  3975      1896.45153809        0.68521184      706.46014404      706.49383545
  3976      1896.46826172        0.68422192      705.96282959      705.99212646
  3977      1896.48498535        0.68304467      705.52276611      705.49047852
  3978      1896.50170898        0.68149287      705.03576660      704.98876953
  3979      1896.51843262        0.68044949      704.55725098      704.48706055
  3980      1896.53625488        0.67935234      704.00738525      703.95239258
  3981      1896.55297852        0.67836243      703.41918945      703.45068359
  3982      1896.56970215        0.67665011      702.80816650      702.94531250
  3983      1896.58642578        0.67549962      702.36608887      702.44726563
  3984      1896.60314941        0.67434913      701.78259277      701.94561768
  3985      1896.61987305        0.67309159      701.36389160      701.44390869
  3986      1896.63659668        0.67218190      700.87261963      700.94219971
  3987      1896.65332031        0.67100465      700.44653320      700.44049072
  3988      1896.67114258        0.66947955      699.91760254      699.90582275
  3989      1896.68786621        0.66886419      699.43859863      699.40411377
  3990      1896.70458984        0.66720539      698.82409668      698.90246582
  3991      1896.72143555        0.66605490      698.44067383      698.39709473
  3992      1896.73925781        0.66511840      697.93481445      697.86242676
  3993      1896.75598145        0.66396791      697.34191895      697.36071777
  3994      1896.77270508        0.66233581      696.88659668      696.85900879
  3995      1896.78942871        0.66110504      696.33618164      696.35729980
  3996      1896.80615234        0.65984756      695.92102051      695.85559082
  3997      1896.82287598        0.65859002      695.33813477      695.35394287
  3998      1896.83959961        0.65770710      694.85888672      694.85223389
  3999      1896.85742188        0.65586090      694.37017822      694.31756592
  4000      1896.87414551        0.65511179      693.79217529      693.81585693
  4001      1896.89086914        0.65406835      693.37829590      693.31414795
  4002      1896.90759277        0.65265024      692.74261475      692.81243896
  4003      1896.92541504        0.65168703      692.17303467      692.27777100
  4004      1896.94213867        0.65045631      691.85418701      691.77246094
  4005      1896.95886230        0.64938611      691.22515869      691.27441406
  4006      1896.97558594        0.64794129      690.73120117      690.77270508
  4007      1896.99230957        0.64676404      690.37377930      690.27099609
  4008      1897.00903320        0.64566708      689.76446533      689.76928711
  4009      1897.02575684        0.64411521      689.36999512      689.26757813
  4010      1897.04248047        0.64320552      688.89263916      688.76586914
  4011      1897.05920410        0.64151990      688.37042236      688.26422119
  4012      1897.07592773        0.64069051      687.76763916      687.76251221
  4013      1897.09375000        0.63921893      687.15606689      687.22784424
  4014      1897.11059570        0.63833600      686.77368164      686.72247314
  4015      1897.12731934        0.63683766      686.17156982      686.22076416
  4016      1897.14404297        0.63555342      685.78802490      685.71905518
  4017      1897.16076660        0.63450992      685.25305176      685.21734619
  4018      1897.17858887        0.63309187      684.72326660      684.68273926
  4019      1897.19531250        0.63186115      684.33886719      684.18103027
  4020      1897.21203613        0.63103169      683.79223633      683.67932129
  4021      1897.22875977        0.62942636      683.28582764      683.17761230
  4022      1897.24548340        0.62830263      682.74432373      682.67590332
  4023      1897.26220703        0.62728590      682.18780518      682.17419434
  4024      1897.27893066        0.62616217      681.76080322      681.67248535
  4025      1897.29565430        0.62506521      681.23309326      681.17083740
  4026      1897.31347656        0.62354010      680.66754150      680.63616943
  4027      1897.33020020        0.62289798      680.19470215      680.13446045
  4028      1897.34692383        0.62086457      679.63684082      679.63275146
  4029      1897.36364746        0.61982113      679.09014893      679.13104248
  4030      1897.38037109        0.61904514      678.64703369      678.62933350
  4031      1897.39709473        0.61760038      678.08630371      678.12762451
  4032      1897.41491699        0.61604857      677.50250244      677.59301758
  4033      1897.43164063        0.61519241      677.18469238      677.09130859
  4034      1897.44836426        0.61401516      676.74047852      676.58959961
  4035      1897.46508789        0.61251682      676.14575195      676.08789063
  4036      1897.48181152        0.61206198      675.62921143      675.58618164
  4037      1897.49853516        0.61026937      675.13995361      675.08447266
  4038      1897.51623535        0.60877097      674.60748291      674.55346680
  4039      1897.53295898        0.60729945      674.04248047      674.05181885
  4040      1897.55078125        0.60663056      673.55902100      673.51715088
  4041      1897.56750488        0.60572088      673.09997559      673.01544189
  4042      1897.58422852        0.60403532      672.66040039      672.51373291
  4043      1897.60095215        0.60275102      672.04565430      672.01202393
  4044      1897.61877441        0.60154700      671.56713867      671.47735596
  4045      1897.63549805        0.60093164      671.05511475      670.97564697
  4046      1897.65222168        0.59895170      670.49108887      670.47399902
  4047      1897.67004395        0.59785473      669.95056152      669.93933105
  4048      1897.68676758        0.59683800      669.41467285      669.43762207
  4049      1897.70349121        0.59595507      668.91802979      668.93225098
  4050      1897.72021484        0.59504539      668.31408691      668.43420410
  4051      1897.73693848        0.59362733      667.88085938      667.93249512
  4052      1897.75366211        0.59274441      667.40515137      667.43084717
  4053      1897.77038574        0.59137988      666.80249023      666.92913818
  4054      1897.78710938        0.58988154      666.40429688      666.42742920
  4055      1897.80383301        0.58857054      665.97778320      665.92572021
  4056      1897.82055664        0.58733976      665.41979980      665.42401123
  4057      1897.83728027        0.58637655      664.99224854      664.92230225
  4058      1897.85400391        0.58493173      664.51965332      664.42059326
  4059      1897.87072754        0.58404881      663.89459229      663.91894531
  4060      1897.88745117        0.58289832      663.43322754      663.41723633
  4061      1897.90417480        0.58150703      662.94091797      662.91552734
  4062      1897.92089844        0.58032978      662.50427246      662.41381836
  4063      1897.93762207        0.57917929      662.02691650      661.91210938
  4064      1897.95544434        0.57848364      661.47882080      661.37744141
  4065      1897.97216797        0.57687831      661.04095459      660.87573242
  4066      1897.98889160        0.57578135      660.48748779      660.37408447
  4067      1898.00561523        0.57473785      659.83569336      659.87237549
  4068      1898.02233887        0.57326627      659.41351318      659.37066650
  4069      1898.03906250        0.57195526      658.85797119      658.86895752
  4070      1898.05688477        0.57026964      658.42602539      658.33428955
  4071      1898.07360840        0.56962752      657.95153809      657.83258057
  4072      1898.09033203        0.56802219      657.43444824      657.33087158
  4073      1898.10815430        0.56716603      656.93591309      656.79626465
  4074      1898.12487793        0.56550717      656.36657715      656.29455566
  4075      1898.14160156        0.56483829      655.94744873      655.79284668
  4076      1898.15832520        0.56424963      655.33544922      655.29113770
  4077      1898.17504883        0.56189513      654.86761475      654.78942871
  4078      1898.19177246        0.56125301      654.24218750      654.28771973
  4079      1898.20849609        0.55967444      654.01123047      653.78601074
  4080      1898.22521973        0.55895203      653.32537842      653.28436279
  4081      1898.24194336        0.55731994      652.72705078      652.78265381
  4082      1898.25866699        0.55632997      652.21435547      652.28094482
  4083      1898.27539063        0.55488521      651.86199951      651.77923584
  4084      1898.29211426        0.55381495      651.26428223      651.27752686
  4085      1898.30883789        0.55255741      650.87542725      650.77581787
  4086      1898.32556152        0.55154073      650.37316895      650.27410889
  4087      1898.34228516        0.54996216      649.84954834      649.77246094
  4088      1898.35900879        0.54899889      649.45880127      649.27075195
  4089      1898.37683105        0.54776818      648.94384766      648.73608398
  4090      1898.39355469        0.54667121      648.47497559      648.23437500
  4091      1898.41125488        0.54549396      647.81811523      647.70336914
  4092      1898.42797852        0.54447722      647.33746338      647.20166016
  4093      1898.44470215        0.54338026      646.93560791      646.69995117
  4094      1898.46142578        0.54107928      646.40270996      646.19830322
  4095      1898.47814941        0.54014283      645.97241211      645.69293213
  4096      1898.49499512        0.53928661      645.34155273      645.19122314
  4097      1898.51171875        0.53805584      644.77264404      644.68951416
  4098      1898.52844238        0.53666461      644.25952148      644.18414307
  4099      1898.54528809        0.53503251      643.78106689      643.68243408
  4100      1898.56201172        0.53417629      643.21453857      643.18072510
  4101      1898.57885742        0.53329337      642.56176758      642.67541504
  4102      1898.59558105        0.53203583      642.09906006      642.17370605
  4103      1898.61230469        0.53088534      641.56323242      641.67199707
  4104      1898.62915039        0.52936029      641.04876709      641.16662598
  4105      1898.64587402        0.52823657      640.52545166      640.66491699
  4106      1898.66259766        0.52697909      639.93432617      640.16320801
  4107      1898.67932129        0.52617633      639.47021484      639.66149902
  4108      1898.69604492        0.52475834      639.19458008      639.15985107
  4109      1898.71289063        0.52360785      638.64404297      638.65447998
  4110      1898.72961426        0.52210951      638.17626953      638.15277100
  4111      1898.74633789        0.52157438      637.57135010      637.65106201
  4112      1898.76306152        0.51999581      637.24133301      637.14569092
  4113      1898.77990723        0.51892561      636.64782715      636.64398193
  4114      1898.79663086        0.51761454      636.21173096      636.14227295
  4115      1898.81335449        0.51654434      635.68823242      635.64062500
  4116      1898.83007813        0.51528680      635.10687256      635.13891602
  4117      1898.84680176        0.51435035      634.58599854      634.63720703
  4118      1898.86352539        0.51336044      634.09613037      634.13549805
  4119      1898.88024902        0.51159453      633.63751221      633.63378906
  4120      1898.89697266        0.51044405      633.20434570      633.12841797
  4121      1898.91381836        0.50934708      632.76611328      632.62670898
  4122      1898.93054199        0.50803602      632.24475098      632.12506104
  4123      1898.94726563        0.50734043      631.82147217      631.62335205
  4124      1898.96398926        0.50570834      631.24560547      631.11798096
  4125      1898.98083496        0.50477189      630.77661133      630.61627197
  4126      1898.99755859        0.50346082      630.12835693      630.11456299
  4127      1899.01428223        0.50260466      629.64044189      629.61285400
  4128      1899.03100586        0.50115985      629.10699463      629.10748291
  4129      1899.04772949        0.50011641      628.60729980      628.60583496
  4130      1899.06457520        0.49880537      628.15405273      628.10412598
  4131      1899.08129883        0.49773514      627.61401367      627.60241699
  4132      1899.09802246        0.49599600      627.18115234      627.09704590
  4133      1899.11474609        0.49543414      626.70623779      626.59533691
  4134      1899.13159180        0.49369502      626.28295898      626.09362793
  4135      1899.14831543        0.49289235      625.75427246      625.59191895
  4136      1899.16503906        0.49128702      625.25061035      625.09027100
  4137      1899.18188477        0.49043083      624.83343506      624.58489990
  4138      1899.19860840        0.48863822      624.34381104      624.08319092
  4139      1899.21533203        0.48799610      623.74157715      623.58148193
  4140      1899.23205566        0.48628372      623.05773926      623.07977295
  4141      1899.24877930        0.48532054      622.60278320      622.57440186
  4142      1899.26550293        0.48390245      622.16827393      622.07269287
  4143      1899.28234863        0.48339412      621.53240967      621.57104492
  4144      1899.29907227        0.48117340      621.10125732      621.06933594
  4145      1899.31579590        0.48111990      620.59503174      620.56762695
  4146      1899.33251953        0.47913998      619.97857666      620.06225586
  4147      1899.34936523        0.47806975      619.43988037      619.56054688
  4148      1899.36608887        0.47737408      619.05413818      619.05883789
  4149      1899.38281250        0.47568849      618.60113525      618.55712891
  4150      1899.39953613        0.47496608      618.07836914      618.05548096
  4151      1899.41638184        0.47269186      617.52770996      617.55010986
  4152      1899.43310547        0.47333398      617.11486816      617.04840088
  4153      1899.44982910        0.47009656      616.60241699      616.54669189
  4154      1899.46655273        0.47044441      616.15270996      616.04498291
  4155      1899.48327637        0.46814340      615.76397705      615.53961182
  4156      1899.50012207        0.46712670      615.22906494      615.03790283
  4157      1899.51782227        0.46619025      614.58825684      614.50695801
  4158      1899.53466797        0.46434408      614.10681152      614.00158691
  4159      1899.55249023        0.46437085      613.59405518      613.46691895
  4160      1899.56921387        0.46140099      613.08648682      612.96154785
  4161      1899.58605957        0.46273875      612.50262451      612.45983887
  4162      1899.60278320        0.45877895      612.07293701      611.95812988
  4163      1899.61950684        0.45971540      611.55798340      611.45648193
  4164      1899.63635254        0.45794949      611.13812256      610.95111084
  4165      1899.65307617        0.45559502      610.49371338      610.44573975
  4166      1899.66992188        0.45669198      610.03137207      609.94403076
  4167      1899.68664551        0.45283920      609.59960938      609.44232178
  4168      1899.70336914        0.45318702      609.25579834      608.93695068
  4169      1899.72009277        0.45230404      608.52929688      608.43890381
  4170      1899.73693848        0.44960174      608.12506104      607.93359375
  4171      1899.75366211        0.45072550      607.66247559      607.43188477
  4172      1899.77038574        0.44727400      607.02996826      606.92651367
  4173      1899.78723145        0.44647133      606.56097412      606.42480469
  4174      1899.80395508        0.44673890      606.01092529      605.92309570
  4175      1899.82067871        0.44293958      605.45190430      605.42138672
  4176      1899.83740234        0.44398308      604.95019531      604.91601563
  4177      1899.85412598        0.44259176      604.56890869      604.41436768
  4178      1899.87097168        0.43999648      603.95294189      603.91265869
  4179      1899.88769531        0.44053158      603.46002197      603.41094971
  4180      1899.90441895        0.43817708      602.81500244      602.90924072
  4181      1899.92114258        0.43686604      602.27770996      602.40753174
  4182      1899.93786621        0.43582258      601.86102295      601.90582275
  4183      1899.95458984        0.43445805      601.35260010      601.40411377
  4184      1899.97131348        0.43341458      600.89892578      600.90246582
  4185      1899.98815918        0.43172896      600.41912842      600.39709473
  4186      1900.00488281        0.43140790      599.97595215      599.89538574
  4187      1900.02172852        0.42977583      599.51123047      599.39001465
  4188      1900.03955078        0.42862535      599.02941895      598.85534668
  4189      1900.05627441        0.42779589      598.53112793      598.35363770
  4190      1900.07312012        0.42544141      597.93011475      597.84826660
  4191      1900.08984375        0.42442471      597.42730713      597.34661865
  4192      1900.10656738        0.42429093      596.78814697      596.84490967
  4193      1900.12329102        0.42273906      596.37982178      596.34320068
  4194      1900.14001465        0.42062539      595.71618652      595.84149170
  4195      1900.15673828        0.42025080      595.22747803      595.33978271
  4196      1900.17346191        0.41936788      594.79083252      594.83807373
  4197      1900.19018555        0.41738796      594.20727539      594.33636475
  4198      1900.20703125        0.41623747      593.70562744      593.83105469
  4199      1900.22375488        0.41655853      593.15875244      593.32934570
  4200      1900.24047852        0.41420403      592.81848145      592.82763672
  4201      1900.25720215        0.41238466      592.24884033      592.32226563
  4202      1900.27392578        0.41251841      591.80480957      591.82055664
  4203      1900.29077148        0.41155523      591.40289307      591.31884766
  4204      1900.30749512        0.40946826      590.95855713      590.81713867
  4205      1900.32421875        0.40738136      590.44116211      590.31549072
  4206      1900.34106445        0.40786293      590.00573730      589.81011963
  4207      1900.35778809        0.40679270      589.34716797      589.30841064
  4208      1900.37451172        0.40387633      588.91693115      588.80670166
  4209      1900.39123535        0.40283290      588.36114502      588.30499268
  4210      1900.40795898        0.40318072      587.84509277      587.80328369
  4211      1900.42468262        0.40133455      587.32690430      587.30157471
  4212      1900.44152832        0.39922088      586.85144043      586.79626465
  4213      1900.45825195        0.39807037      586.38287354      586.29455566
  4214      1900.47497559        0.39796337      585.74707031      585.79284668
  4215      1900.49169922        0.39638478      585.10565186      585.29113770
  4216      1900.50842285        0.39480621      584.69952393      584.78576660
  4217      1900.52526855        0.39341491      584.30120850      584.28405762
  4218      1900.54199219        0.39247847      583.70288086      583.78234863
  4219      1900.55871582        0.39140823      583.30920410      583.28070068
  4220      1900.57543945        0.39004368      582.71258545      582.77899170
  4221      1900.59216309        0.38889322      582.29248047      582.27728271
  4222      1900.60998535        0.38744840      581.65863037      581.74261475
  4223      1900.62670898        0.38688654      581.20190430      581.24090576
  4224      1900.64343262        0.38603035      580.60852051      580.73553467
  4225      1900.66027832        0.38397017      580.20440674      580.23382568
  4226      1900.67700195        0.38233808      579.58184814      579.73217773
  4227      1900.69384766        0.38196349      579.11328125      579.22680664
  4228      1900.71154785        0.38049194      578.70166016      578.69580078
  4229      1900.72827148        0.37987655      578.30731201      578.19042969
  4230      1900.74511719        0.37885985      577.65710449      577.68872070
  4231      1900.76184082        0.37717423      577.40411377      577.18701172
  4232      1900.77856445        0.37639832      576.86535645      576.68530273
  4233      1900.79528809        0.37481973      576.45727539      576.18365479
  4234      1900.81311035        0.37366924      575.88739014      575.64898682
  4235      1900.82983398        0.37281308      575.29486084      575.14727783
  4236      1900.84655762        0.37115422      574.70666504      574.64556885
  4237      1900.86328125        0.36944184      573.98327637      574.14385986
  4238      1900.88110352        0.36842513      573.58465576      573.60919189
  4239      1900.89782715        0.36764920      573.01074219      573.10382080
  4240      1900.91467285        0.36620444      572.59838867      572.60217285
  4241      1900.93139648        0.36473286      572.00793457      572.10046387
  4242      1900.94812012        0.36326131      571.43646240      571.59875488
  4243      1900.96484375        0.36259243      571.07391357      571.09338379
  4244      1900.98168945        0.36120111      570.64685059      570.59167480
  4245      1900.99841309        0.36053222      570.10516357      570.08630371
  4246      1901.01525879        0.35938171      569.54327393      569.58459473
  4247      1901.03198242        0.35839179      569.13153076      569.08294678
  4248      1901.04870605        0.35694697      568.78680420      568.57757568
  4249      1901.06555176        0.35566270      567.98651123      568.07586670
  4250      1901.08227539        0.35437840      567.72271729      567.57415771
  4251      1901.09899902        0.35349548      567.16143799      567.06878662
  4252      1901.11584473        0.35314766      566.68646240      566.56707764
  4253      1901.13256836        0.35202393      566.52447510      566.06536865
  4254      1901.14929199        0.35009751      565.73461914      565.56372070
  4255      1901.16601563        0.34854570      565.30584717      565.06201172
  4256      1901.18273926        0.34771627      564.60668945      564.55664063
  4257      1901.19946289        0.34611094      564.27893066      564.05493164
  4258      1901.21630859        0.34501395      563.67138672      563.55322266
  4259      1901.23303223        0.34389022      563.17150879      563.05151367
  4260      1901.24975586        0.34322131      562.44989014      562.54980469
  4261      1901.26647949        0.34183002      562.07824707      562.04815674
  4262      1901.28320313        0.34049225      561.73638916      561.54278564
  4263      1901.29992676        0.33934176      561.05194092      561.04107666
  4264      1901.31677246        0.33805749      560.69824219      560.53936768
  4265      1901.33349609        0.33666620      560.31536865      560.03765869
  4266      1901.35021973        0.33589026      559.72094727      559.53228760
  4267      1901.36706543        0.33449900      559.07153320      559.03057861
  4268      1901.38378906        0.33334848      558.62371826      558.52893066
  4269      1901.40063477        0.33219799      558.16766357      558.02355957
  4270      1901.41735840        0.33075318      557.65484619      557.52185059
  4271      1901.43408203        0.32979000      557.13568115      557.01647949
  4272      1901.45092773        0.32880002      556.53607178      556.51477051
  4273      1901.46765137        0.32743552      556.12445068      556.01306152
  4274      1901.48437500        0.32633853      555.59948730      555.51141357
  4275      1901.50109863        0.32478669      555.07177734      555.00970459
  4276      1901.51892090        0.32368970      554.47729492      554.47503662
  4277      1901.53564453        0.32248569      554.00512695      553.96966553
  4278      1901.55249023        0.32088035      553.37188721      553.46795654
  4279      1901.56921387        0.32015795      552.99737549      552.96624756
  4280      1901.58593750        0.31879342      552.41619873      552.46453857
  4281      1901.60266113        0.31761616      551.91998291      551.95922852
  4282      1901.61938477        0.31630516      551.40069580      551.45751953
  4283      1901.63610840        0.31499413      550.93817139      550.95581055
  4284      1901.65295410        0.31461957      550.56695557      550.45410156
  4285      1901.66967773        0.31344232      550.12982178      549.95239258
  4286      1901.68640137        0.31205100      549.52435303      549.45068359
  4287      1901.70312500        0.31076676      549.01391602      548.94897461
  4288      1901.71984863        0.30977678      548.63702393      548.44732666
  4289      1901.73669434        0.30849251      548.09356689      547.94195557
  4290      1901.75341797        0.30726174      547.77416992      547.44024658
  4291      1901.77014160        0.30616477      547.19567871      546.93853760
  4292      1901.78686523        0.30520156      546.51837158      546.43682861
  4293      1901.80358887        0.30346245      545.94793701      545.93511963
  4294      1901.82043457        0.30260625      545.57348633      545.42974854
  4295      1901.83715820        0.30142903      544.92321777      544.92810059
  4296      1901.85388184        0.30027854      544.54125977      544.42272949
  4297      1901.87072754        0.29888725      543.97424316      543.92102051
  4298      1901.88745117        0.29792404      543.40417480      543.41931152
  4299      1901.90429688        0.29669330      542.90124512      542.91394043
  4300      1901.92102051        0.29559627      542.47863770      542.41223145
  4301      1901.93774414        0.29460636      541.96984863      541.91052246
  4302      1901.95446777        0.29332206      541.44091797      541.40887451
  4303      1901.97119141        0.29190400      541.04840088      540.90716553
  4304      1901.98803711        0.29072675      540.58911133      540.40179443
  4305      1902.00476074        0.28971004      539.85162354      539.90008545
  4306      1902.02148438        0.28810471      539.41308594      539.39837646
  4307      1902.03820801        0.28708801      538.92864990      538.89666748
  4308      1902.05505371        0.28607130      538.37066650      538.39129639
  4309      1902.07177734        0.28476027      537.93939209      537.88964844
  4310      1902.08850098        0.28371680      537.51165771      537.38793945
  4311      1902.10534668        0.28243253      536.81762695      536.88256836
  4312      1902.12207031        0.28130880      536.35491943      536.38085938
  4313      1902.13879395        0.27999774      535.93145752      535.87915039
  4314      1902.15551758        0.27895430      535.37768555      535.37744141
  4315      1902.17236328        0.27791083      534.90283203      534.87207031
  4316      1902.18908691        0.27697438      534.33319092      534.37042236
  4317      1902.20581055        0.27587739      533.92156982      533.86871338
  4318      1902.22253418        0.27451286      533.46112061      533.36700439
  4319      1902.23925781        0.27338910      532.86462402      532.86529541
  4320      1902.25598145        0.27237239      532.36816406      532.36358643
  4321      1902.27270508        0.27100787      532.00140381      531.86187744
  4322      1902.28942871        0.27023196      531.55816650      531.35650635
  4323      1902.30627441        0.26865336      531.00823975      530.85485840
  4324      1902.32299805        0.26731560      530.49407959      530.35314941
  4325      1902.33972168        0.26653966      530.10595703      529.85144043
  4326      1902.35754395        0.26474705      529.45910645      529.31677246
  4327      1902.37426758        0.26373035      529.01647949      528.81140137
  4328      1902.39111328        0.26228553      528.54986572      528.30969238
  4329      1902.40893555        0.26148286      528.15600586      527.77502441
  4330      1902.42565918        0.26027885      527.57238770      527.27337646
  4331      1902.44238281        0.25915512      526.93255615      526.76800537
  4332      1902.45910645        0.25821868      526.37536621      526.26995850
  4333      1902.47583008        0.25682738      525.74810791      525.76458740
  4334      1902.49255371        0.25562337      525.40728760      525.26287842
  4335      1902.50927734        0.25439262      525.00476074      524.76116943
  4336      1902.52612305        0.25302806      524.56158447      524.25946045
  4337      1902.54284668        0.25179732      524.02160645      523.75781250
  4338      1902.55957031        0.25035250      523.42523193      523.25610352
  4339      1902.57641602        0.24938931      522.93115234      522.75073242
  4340      1902.59313965        0.24829234      522.40661621      522.24902344
  4341      1902.60986328        0.24671374      521.74725342      521.74731445
  4342      1902.62658691        0.24593784      521.42999268      521.24560547
