 C:\WinTA100\DIL805.PRO\Data\Quenching\03_Isabelle_CQ60_Homogeneizado_30min_II_09.01.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  3467        86.95267487        1.17787182      869.48437500      869.51477051
  3468        86.97777557        1.17837512      869.75775146      869.76599121
  3469        87.00283813        1.17805731      870.05377197      870.01647949
  3470        87.02790833        1.17861354      870.23864746      870.26721191
  3471        87.05297852        1.17877245      870.48352051      870.51782227
  3472        87.07804871        1.17824268      870.62115479      870.76843262
  3473        87.10311127        1.17834878      870.92242432      871.01922607
  3474        87.12816620        1.17864001      871.28149414      871.26977539
  3475        87.15325165        1.17861354      871.49194336      871.52062988
  3476        87.17832947        1.17895794      871.86407471      871.77136230
  3477        87.20339966        1.17893147      872.03741455      872.02209473
  3478        87.22851563        1.17932880      872.23199463      872.27319336
  3479        87.25363159        1.17914331      872.61834717      872.52447510
  3480        87.27867889        1.17943466      872.77307129      872.77490234
  3481        87.30377960        1.17856073      872.98516846      873.02575684
  3482        87.32884216        1.17996442      873.29876709      873.27642822
  3483        87.35392761        1.17932880      873.53027344      873.52734375
  3484        87.37904358        1.17943466      873.74914551      873.77832031
  3485        87.40409088        1.18004394      874.02685547      874.02905273
  3486        87.42911530        1.17985845      874.25317383      874.27923584
  3487        87.45419312        1.18017626      874.55468750      874.52996826
  3488        87.47922516        1.18007040      874.78601074      874.78033447
  3489        87.50429535        1.18099761      875.08856201      875.03100586
  3490        87.52939606        1.18020284      875.29583740      875.28198242
  3491        87.55447388        1.18115640      875.60406494      875.53283691
  3492        87.57952881        1.18105054      875.87005615      875.78356934
  3493        87.60463715        1.18126237      876.02264404      876.03424072
  3494        87.62966919        1.18118286      876.37591553      876.28479004
  3495        87.65472412        1.18118286      876.58215332      876.53527832
  3496        87.67978668        1.18189800      876.85034180      876.78576660
  3497        87.70485687        1.18134189      877.15710449      877.03662109
  3498        87.72991943        1.18187153      877.25189209      877.28735352
  3499        87.75498962        1.18168616      877.63104248      877.53784180
  3500        87.78002930        1.18226898      877.76367188      877.78839111
  3501        87.80511475        1.18256032      878.00994873      878.03930664
  3502        87.83016205        1.18237484      878.33148193      878.28973389
  3503        87.85521698        1.18293118      878.65808105      878.54010010
  3504        87.88031769        1.18298411      878.72418213      878.79125977
  3505        87.90535736        1.18338144      879.03723145      879.04168701
  3506        87.93041229        1.18290472      879.22711182      879.29229736
  3507        87.95555878        1.18354023      879.60699463      879.54370117
  3508        87.98064423        1.18322253      879.79162598      879.79443359
  3509        88.00572968        1.18385828      880.13757324      880.04528809
  3510        88.03088379        1.18391109      880.29516602      880.29693604
  3511        88.05598450        1.18412304      880.47222900      880.54785156
  3512        88.08106232        1.18436146      880.84918213      880.79858398
  3513        88.10612488        1.18441439      880.93640137      881.04931641
  3514        88.13121033        1.18491781      881.29998779      881.30029297
  3515        88.15631866        1.18473232      881.60223389      881.55114746
  3516        88.18138123        1.18483829      881.81671143      881.80187988
  3517        88.20642853        1.18547392      882.01245117      882.05249023
  3518        88.23146057        1.18539453      882.29620361      882.30273438
  3519        88.25657654        1.18595076      882.65582275      882.55383301
  3520        88.28161621        1.18587124      882.77075195      882.80432129
  3521        88.30673981        1.18669248      882.96691895      883.05529785
  3522        88.33180237        1.18610966      883.33624268      883.30627441
  3523        88.35687256        1.18719566      883.58068848      883.55682373
  3524        88.38195801        1.18698359      883.81201172      883.80749512
  3525        88.40702820        1.18761969      884.09088135      884.05847168
  3526        88.43210602        1.18822873      884.29174805      884.30908203
  3527        88.45716858        1.18796384      884.56445313      884.55969238
  3528        88.48226929        1.18857312      884.79034424      884.81085205
  3529        88.50735474        1.18830812      885.10552979      885.06164551
  3530        88.53239441        1.18904984      885.36199951      885.31201172
  3531        88.55745697        1.18920875      885.53948975      885.56262207
  3532        88.58256531        1.18960607      885.78979492      885.81365967
  3533        88.60762024        1.19037426      886.11071777      886.06433105
  3534        88.63271332        1.18973851      886.40161133      886.31524658
  3535        88.65772247        1.19063902      886.56811523      886.56542969
  3536        88.68283844        1.19021547      886.81823730      886.81634521
  3537        88.70787048        1.19140732      887.04370117      887.06671143
  3538        88.73293304        1.19132781      887.19714355      887.31744385
  3539        88.75802612        1.19175160      887.59686279      887.56835938
  3540        88.78307343        1.19164562      887.73284912      887.81884766
  3541        88.80814362        1.19225478      888.12066650      888.06951904
  3542        88.83322906        1.19304955      888.37603760      888.32025146
  3543        88.85825348        1.19265223      888.57263184      888.57067871
  3544        88.88333130        1.19334090      888.76080322      888.82147217
  3545        88.90837860        1.19318199      889.10736084      889.07196045
  3546        88.93345642        1.19432104      889.36175537      889.32263184
  3547        88.95854950        1.19397664      889.52313232      889.57360840
  3548        88.98358917        1.19440043      889.85009766      889.82391357
  3549        89.00868225        1.19477129      890.08801270      890.07458496
  3550        89.03376770        1.19516861      890.25970459      890.32586670
  3551        89.05883789        1.19598961      890.55151367      890.57641602
  3552        89.08391571        1.19543350      890.80877686      890.82714844
  3553        89.10900116        1.19667852      891.06378174      891.07800293
  3554        89.13408661        1.19646657      891.36804199      891.32904053
  3555        89.15917969        1.19707572      891.59326172      891.57971191
  3556        89.18424225        1.19726110      891.77795410      891.83044434
  3557        89.20931244        1.19779086      892.06378174      892.08123779
  3558        89.23442078        1.19845319      892.38616943      892.33209229
  3559        89.25950623        1.19869137      892.58746338      892.58312988
  3560        89.28455353        1.19935369      892.76641846      892.83361816
  3561        89.30963135        1.19858539      893.06994629      893.08422852
  3562        89.33468628        1.19964504      893.35113525      893.33489990
  3563        89.35980225        1.19988346      893.52807617      893.58612061
  3564        89.38483429        1.20041323      893.85522461      893.83630371
  3565        89.40987396        1.20104897      894.10705566      894.08685303
  3566        89.43493652        1.20083702      894.36175537      894.33752441
  3567        89.45999908        1.20194960      894.57629395      894.58795166
  3568        89.48504639        1.20152569      894.78656006      894.83850098
  3569        89.51014709        1.20274425      895.10772705      895.08959961
  3570        89.53518677        1.20274425      895.27331543      895.33996582
  3571        89.56032562        1.20306206      895.58264160      895.59136963
  3572        89.58541107        1.20367122      895.89965820      895.84222412
  3573        89.61050415        1.20375073      896.08819580      896.09320068
  3574        89.63555145        1.20470428      896.44213867      896.34368896
  3575        89.66062164        1.20398915      896.61456299      896.59423828
  3576        89.68573761        1.20536649      896.80944824      896.84539795
  3577        89.71080017        1.20541942      897.05444336      897.09606934
  3578        89.73593140        1.20618773      897.37060547      897.34741211
  3579        89.76101685        1.20618773      897.59649658      897.59826660
  3580        89.78610992        1.20663786      897.86517334      897.84912109
  3581        89.81117249        1.20753849      898.12792969      898.09985352
  3582        89.83625031        1.20745909      898.35449219      898.35052490
  3583        89.86130524        1.20790946      898.61621094      898.60107422
  3584        89.88630676        1.20801532      898.89660645      898.85119629
  3585        89.91136932        1.20920730      899.13513184      899.10168457
  3586        89.93644714        1.20915425      899.39233398      899.35247803
  3587        89.96149445        1.20941913      899.61102295      899.60302734
  3588        89.98658752        1.21005487      899.80346680      899.85400391
  3589        93.58724213        1.20229399      899.97570801      900.00000000
  3590        97.18701935        1.20139325      900.03796387      900.00000000
  3591       100.78700256        1.20147276      899.96319580      900.00000000
  3592       104.38677979        1.20131385      900.04370117      900.00000000
  3593       107.98723602        1.20163167      900.02606201      900.00000000
  3594       111.58720398        1.20229375      900.16351318      900.00000000
  3595       115.18715668        1.20316803      899.95745850      900.00000000
  3596       118.78740692        1.20369768      900.09655762      900.00000000
  3597       122.38690948        1.20404208      899.97784424      900.00000000
  3598       125.98722839        1.20428050      900.00177002      900.00000000
  3599       129.58761597        1.20528698      900.04431152      900.00000000
  3600       133.18675232        1.20563149      900.04937744      900.00000000
  3601       136.78671265        1.20616114      900.02612305      900.00000000
  3602       140.38766479        1.20700872      899.98980713      900.00000000
  3603       143.98753357        1.20661151      900.02557373      900.00000000
  3604       147.58750916        1.20735312      899.99664307      900.00000000
  3605       151.18669128        1.20769739      899.96636963      900.00000000
  3606       154.78666687        1.20764446      899.93798828      900.00000000
  3607       158.38667297        1.20780337      899.95605469      900.00000000
  3608       161.98768616        1.20767093      900.07598877      900.00000000
  3609       165.58728027        1.20830667      899.99078369      900.00000000
  3610       169.18766785        1.20907485      899.99139404      900.00000000
  3611       172.78775024        1.20910132      899.92053223      900.00000000
  3612       176.38771057        1.20939279      899.86706543      900.00000000
  3613       179.98762512        1.20973706      899.99981689      900.00000000
  3614       183.58715820        1.20981646      899.94494629      900.00000000
  3615       187.18765259        1.20939267      899.98168945      900.00000000
  3616       190.78764343        1.20933962      900.04193115      900.00000000
  3617       194.38661194        1.20994902      899.92889404      900.00000000
  3618       197.98757935        1.21039927      900.09582520      900.00000000
  3619       201.58700562        1.20997548      900.03613281      900.00000000
  3620       205.18707275        1.21058464      900.00152588      900.00000000
  3621       208.78665161        1.21069062      899.99420166      900.00000000
  3622       212.38693237        1.21039927      899.98321533      900.00000000
  3623       215.98765564        1.21058464      900.18212891      900.00000000
  3624       219.58746338        1.21010792      900.01904297      900.00000000
  3625       223.18685913        1.21005487      899.96514893      900.00000000
  3626       226.78681946        1.21010792      900.02020264      900.00000000
  3627       230.38687134        1.20989597      899.94140625      900.00000000
  3628       233.98713684        1.21029329      899.94934082      900.00000000
  3629       237.58715820        1.21095550      899.99517822      900.00000000
  3630       241.18753052        1.21037281      900.02642822      900.00000000
  3631       244.78746033        1.21039927      900.11157227      900.00000000
  3632       248.38723755        1.21026683      899.96801758      900.00000000
  3633       251.98710632        1.21039927      899.99176025      900.00000000
  3634       255.58700562        1.21000195      899.96801758      900.00000000
  3635       259.18774414        1.21045220      899.98657227      900.00000000
  3636       262.78741455        1.21055806      899.98657227      900.00000000
  3637       266.38696289        1.21074355      899.92401123      900.00000000
  3638       269.98699951        1.20981646      900.08929443      900.00000000
  3639       273.58679199        1.20973694      900.01110840      900.00000000
  3640       277.18661499        1.21061110      900.11273193      900.00000000
  3641       280.78750610        1.21010792      900.02929688      900.00000000
  3642       284.38745117        1.20984304      899.96441650      900.00000000
  3643       287.98706055        1.20992231      900.08837891      900.00000000
  3644       291.58718872        1.21024024      900.01733398      900.00000000
  3645       295.18710327        1.20971060      899.96447754      900.00000000
  3646       298.78762817        1.20960462      900.05572510      900.00000000
  3647       302.38677979        1.21039927      899.93487549      900.00000000
  3648       305.98773193        1.20931315      899.95989990      900.00000000
  3649       309.58755493        1.20936620      899.88714600      900.00000000
  3650       313.18719482        1.20894241      900.04895020      900.00000000
  3651       316.78659058        1.20939267      899.98364258      900.00000000
  3652       320.38745117        1.20857155      899.96716309      900.00000000
  3653       323.98675537        1.20933974      900.09741211      900.00000000
  3654       327.58755493        1.20904839      900.00854492      900.00000000
  3655       331.18753052        1.20891595      900.02294922      900.00000000
  3656       334.78713989        1.20891595      899.96093750      900.00000000
  3657       338.38739014        1.20870399      900.03936768      900.00000000
  3658       341.98767090        1.20835972      899.97387695      900.00000000
  3659       345.58718872        1.20846570      900.05627441      900.00000000
  3660       349.18667603        1.20867753      900.05181885      900.00000000
  3661       352.78720093        1.20809484      900.11157227      900.00000000
  3662       356.38717651        1.20867753      900.03820801      900.00000000
  3663       359.98776245        1.20851862      900.02850342      900.00000000
  3664       363.58697510        1.20777702      899.97503662      900.00000000
  3665       367.18676758        1.20804179      900.02325439      900.00000000
  3666       370.78704834        1.20761800      899.95898438      900.00000000
  3667       374.38739014        1.20716763      900.04034424      900.00000000
  3668       377.98663330        1.20761800      900.16082764      900.00000000
  3669       381.58663940        1.20804179      900.00732422      900.00000000
  3670       385.18765259        1.20772398      899.98297119      900.00000000
  3671       388.78738403        1.20700872      900.01708984      900.00000000
  3672       392.38671875        1.20748544      900.16528320      900.00000000
  3673       395.98767090        1.20735323      899.90344238      900.00000000
  3674       399.58728027        1.20703530      899.96520996      900.00000000
  3675       403.18710327        1.20632017      900.02655029      900.00000000
  3676       406.78698730        1.20722067      899.94091797      900.00000000
  3677       410.38659668        1.20708811      900.00677490      900.00000000
  3678       413.98770142        1.20639956      899.94207764      900.00000000
  3679       417.58688354        1.20592272      900.03900146      900.00000000
  3680       421.18673706        1.20579040      900.03851318      900.00000000
  3681       424.78738403        1.20592272      899.94836426      900.00000000
  3682       428.38705444        1.20610821      899.97143555      900.00000000
  3683       431.98724365        1.20618773      899.95678711      900.00000000
  3684       435.58731079        1.20653200      900.17657471      900.00000000
  3685       439.18707275        1.20568430      899.96136475      900.00000000
  3686       442.78704834        1.20560491      900.10552979      900.00000000
  3687       446.38659668        1.20584333      900.07537842      900.00000000
  3688       449.98709106        1.20597577      900.05950928      900.00000000
  3689       453.58712769        1.20576382      899.98748779      900.00000000
  3690       457.18713379        1.20502222      900.00506592      900.00000000
  3691       460.78768921        1.20459843      900.03399658      900.00000000
  3692       464.38687134        1.20457184      900.12426758      900.00000000
  3693       467.98757935        1.20428050      900.12005615      900.00000000
  3694       471.58767700        1.20412159      900.08618164      900.00000000
  3695       475.18688965        1.20372427      900.05999756      900.00000000
  3696       478.78659058        1.20406866      900.03564453      900.00000000
  3697       482.38705444        1.20385671      900.05438232      900.00000000
  3698       485.98751831        1.20396268      900.00952148      900.00000000
  3699       489.58715820        1.20393610      900.00726318      900.00000000
  3700       493.18664551        1.20457184      900.09179688      900.00000000
  3701       496.78723145        1.20404208      899.96685791      900.00000000
  3702       500.38769531        1.20380366      900.04248047      900.00000000
  3703       503.98703003        1.20372427      900.01965332      900.00000000
  3704       507.58712769        1.20351231      899.93579102      900.00000000
  3705       511.18753052        1.20372427      900.02758789      900.00000000
  3706       514.78662109        1.20380366      900.00775146      900.00000000
  3707       518.38732910        1.20367146      900.05603027      900.00000000
  3708       521.98699951        1.20292950      899.97375488      900.00000000
  3709       525.58728027        1.20292962      899.98565674      900.00000000
  3710       529.18670654        1.20330048      899.94256592      900.00000000
  3711       532.78759766        1.20263827      899.96112061      900.00000000
  3712       536.38702393        1.20316803      899.98657227      900.00000000
  3713       539.98736572        1.20290315      899.84411621      900.00000000
  3714       543.58685303        1.20242631      899.93829346      900.00000000
  3715       547.18670654        1.20237339      899.95758057      900.00000000
  3716       550.78723145        1.20237339      900.00018311      900.00000000
  3717       554.38739014        1.20200253      899.98095703      900.00000000
  3718       557.98760986        1.20194960      899.95245361      900.00000000
  3719       561.58770752        1.20149922      900.07177734      900.00000000
  3720       565.18768311        1.20120788      899.99340820      900.00000000
  3721       568.78753662        1.20065153      900.00488281      900.00000000
  3722       572.38690186        1.20112836      899.91571045      900.00000000
  3723       575.98767090        1.20179057      899.98773193      900.00000000
  3724       579.58691406        1.20155215      900.01831055      900.00000000
  3725       583.18670654        1.20120788      900.03710938      900.00000000
  3726       586.78753662        1.20036030      900.08312988      900.00000000
  3727       590.38702393        1.20041323      900.00854492      900.00000000
  3728       593.98724365        1.20049262      899.97918701      900.00000000
  3729       597.58752441        1.20030737      899.98364258      900.00000000
  3730       601.18750000        1.20049274      899.98315430      900.00000000
  3731       604.78741455        1.20046628      899.99676514      900.00000000
  3732       608.38732910        1.20051920      899.95971680      900.00000000
  3733       611.98687744        1.20030737      899.97406006      900.00000000
  3734       615.58715820        1.19935369      900.07958984      900.00000000
  3735       619.18695068        1.19895637      899.90246582      900.00000000
  3736       622.78729248        1.19996309      899.99224854      900.00000000
  3737       626.38696289        1.19988346      899.95635986      900.00000000
  3738       629.98669434        1.19924772      899.94561768      900.00000000
  3739       633.58691406        1.19898283      900.05334473      900.00000000
  3740       637.18774414        1.19961858      899.92004395      900.00000000
  3741       640.78759766        1.19924772      900.00469971      900.00000000
  3742       644.38677979        1.19879758      899.91601563      900.00000000
  3743       647.98681641        1.19922125      900.12445068      900.00000000
  3744       651.58764648        1.19874454      900.08868408      900.00000000
  3745       655.18658447        1.19805586      899.92633057      900.00000000
  3746       658.78674316        1.19871807      899.92175293      900.00000000
  3747       662.38684082        1.19869149      900.00561523      900.00000000
  3748       665.98773193        1.19821477      900.01763916      900.00000000
  3749       669.58715820        1.19858539      899.97503662      900.00000000
  3750       673.18664551        1.19816160      899.91601563      900.00000000
  3751       676.78723145        1.19792330      899.93469238      900.00000000
  3752       680.38684082        1.19802928      900.04840088      900.00000000
  3753       683.98742676        1.19742024      899.89312744      900.00000000
  3754       687.58703613        1.19789684      900.02606201      900.00000000
  3755       691.18774414        1.19776440      899.96643066      900.00000000
  3756       694.78771973        1.19773781      899.93688965      900.00000000
  3757       698.38677979        1.19784379      899.90051270      900.00000000
  3758       701.98742676        1.19726110      900.12817383      900.00000000
  3759       705.58703613        1.19686389      899.98468018      900.00000000
  3760       709.18713379        1.19689035      899.96228027      900.00000000
  3761       712.78698730        1.19707572      900.04486084      900.00000000
  3762       716.38732910        1.19662547      900.04241943      900.00000000
  3763       719.98657227        1.19681084      900.04528809      900.00000000
  3764       723.58758545        1.19596326      900.11114502      900.00000000
  3765       727.18682861        1.19686389      900.05950928      900.00000000
  3766       730.78759766        1.19606924      899.95886230      900.00000000
  3767       734.38769531        1.19606924      900.09417725      900.00000000
  3768       737.98712158        1.19625461      900.08789063      900.00000000
  3769       741.58728027        1.19591022      899.99462891      900.00000000
  3770       745.18762207        1.19551289      900.01757813      900.00000000
  3771       748.78735352        1.19606924      899.96972656      900.00000000
  3772       752.38757324        1.19556594      899.92211914      900.00000000
  3773       755.98693848        1.19622815      900.01794434      900.00000000
  3774       759.58752441        1.19506264      900.05084229      900.00000000
  3775       763.18719482        1.19553936      899.92138672      900.00000000
  3776       766.78771973        1.19514215      900.05432129      900.00000000
  3777       770.38684082        1.19519496      900.00036621      900.00000000
  3778       773.98742676        1.19500971      899.88690186      900.00000000
  3779       777.58764648        1.19463885      899.97650146      900.00000000
  3780       781.18701172        1.19522154      900.04351807      900.00000000
  3781       784.78778076        1.19458592      900.11511230      900.00000000
  3782       788.38665771        1.19416201      899.98944092      900.00000000
  3783       791.98754883        1.19445336      899.97760010      900.00000000
  3784       795.58673096        1.19442701      900.07299805      900.00000000
  3785       799.18756104        1.19418848      900.09747314      900.00000000
  3786       802.78698730        1.19402957      900.12976074      900.00000000
  3787       806.38677979        1.19392359      899.98657227      900.00000000
  3788       809.98718262        1.19376469      900.00805664      900.00000000
  3789       813.58721924        1.19363225      899.91796875      900.00000000
  3790       817.18719482        1.19360578      900.03887939      900.00000000
  3791       820.78717041        1.19294357      899.88220215      900.00000000
  3792       824.38739014        1.19365871      900.04058838      900.00000000
  3793       827.98706055        1.19334090      900.01037598      900.00000000
  3794       831.58758545        1.19283772      899.98205566      900.00000000
  3795       835.18664551        1.19289064      899.91455078      900.00000000
  3796       838.78747559        1.19246686      900.05419922      900.00000000
  3797       842.38659668        1.19267881      899.92132568      900.00000000
  3798       845.98742676        1.19281113      899.98767090      900.00000000
  3799       849.58721924        1.19270527      900.05975342      900.00000000
  3800       853.18750000        1.19220197      899.97808838      900.00000000
  3801       856.78662109        1.19185758      899.94519043      900.00000000
  3802       860.38720703        1.19209599      899.93994141      900.00000000
  3803       863.98736572        1.19233441      900.04913330      900.00000000
  3804       867.58703613        1.19148684      899.95300293      900.00000000
  3805       871.18756104        1.19114244      900.03088379      900.00000000
  3806       874.78765869        1.19159269      900.09942627      900.00000000
  3807       878.38726807        1.19156623      900.10412598      900.00000000
  3808       881.98767090        1.19177806      899.94274902      900.00000000
  3809       885.58740234        1.19138074      899.97338867      900.00000000
  3810       889.18664551        1.19058609      899.88879395      900.00000000
  3811       892.78735352        1.19093049      899.99780273      900.00000000
  3812       896.38677979        1.19016230      900.05688477      900.00000000
  3813       899.98657227        1.19095683      900.04553223      900.00000000
  3814       903.58679199        1.19026816      900.01495361      900.00000000
  3815       907.18725586        1.19071865      899.99157715      900.00000000
  3816       910.78759766        1.19063914      899.96887207      900.00000000
  3817       914.38726807        1.19032133      899.95629883      900.00000000
  3818       917.98657227        1.19010937      900.08807373      900.00000000
  3819       921.58764648        1.19018888      899.97668457      900.00000000
  3820       925.18701172        1.18987107      900.11877441      900.00000000
  3821       928.78710938        1.18963253      899.98187256      900.00000000
  3822       932.38751221        1.18944716      899.96881104      900.00000000
  3823       935.98693848        1.18904996      899.91485596      900.00000000
  3824       939.58679199        1.18907630      900.04821777      900.00000000
  3825       943.18658447        1.18904972      900.06750488      900.00000000
  3826       946.78668213        1.18875849      899.88696289      900.00000000
  3827       950.38708496        1.18857312      899.98748779      900.00000000
  3828       953.98724365        1.18849361      899.96520996      900.00000000
  3829       957.58666992        1.18828166      900.00103760      900.00000000
  3830       961.18688965        1.18785787      899.98968506      900.00000000
  3831       964.78723145        1.18841398      900.00177002      900.00000000
  3832       968.38671875        1.18881154      900.00158691      900.00000000
  3833       971.98657227        1.18870556      899.94262695      900.00000000
  3834       975.58734131        1.18822873      900.00952148      900.00000000
  3835       979.18670654        1.18791080      900.15100098      900.00000000
  3836       982.78686523        1.18759298      899.89385986      900.00000000
  3837       986.38702393        1.18822873      900.08056641      900.00000000
  3838       989.98699951        1.18809628      899.99829102      900.00000000
  3839       993.58752441        1.18822873      899.93072510      900.00000000
  3840       997.18701172        1.18775189      900.01068115      900.00000000
  3841      1000.78753662        1.18695736      900.03283691      900.00000000
  3842      1004.38763428        1.18746042      900.06970215      900.00000000
  3843      1007.98657227        1.18701029      899.94940186      900.00000000
  3844      1011.58728027        1.18661308      899.95050049      900.00000000
  3845      1015.18682861        1.18653345      900.02709961      900.00000000
  3846      1018.78674316        1.18642759      899.86645508      900.00000000
  3847      1022.38739014        1.18663943      899.99938965      900.00000000
  3848      1025.98681641        1.18693078      899.99981689      900.00000000
  3849      1029.58666992        1.18634796      899.88568115      900.00000000
  3850      1033.18737793        1.18640089      900.07086182      900.00000000
  3851      1036.78710938        1.18560636      900.05133057      900.00000000
  3852      1040.38671875        1.18592417      899.86645508      900.00000000
  3853      1043.98693848        1.18618917      900.05999756      900.00000000
  3854      1047.58715820        1.18608308      899.92254639      900.00000000
  3855      1051.18701172        1.18581831      900.06231689      900.00000000
  3856      1054.78686523        1.18560636      899.97766113      900.00000000
  3857      1058.38659668        1.18486476      900.01965332      900.00000000
  3858      1061.98718262        1.18539453      899.85937500      900.00000000
  3859      1065.58752441        1.18565953      899.95996094      900.00000000
  3860      1069.18750000        1.18536806      900.00201416      900.00000000
  3861      1072.78747559        1.18489122      900.01397705      900.00000000
  3862      1076.38732910        1.18454695      900.00268555      900.00000000
  3863      1079.98669434        1.18489122      900.09283447      900.00000000
  3864      1083.58740234        1.18467939      899.98651123      900.00000000
  3865      1087.18676758        1.18449390      899.91741943      900.00000000
  3866      1090.78710938        1.18444097      900.02233887      900.00000000
  3867      1094.38684082        1.18502367      899.95703125      900.00000000
  3868      1097.98730469        1.18446743      899.99224854      900.00000000
  3869      1101.58715820        1.18399060      899.95654297      900.00000000
  3870      1105.18750000        1.18380523      899.95532227      900.00000000
  3871      1108.78674316        1.18452036      900.03637695      900.00000000
  3872      1112.38696289        1.18367267      899.98144531      900.00000000
  3873      1115.98669434        1.18351388      899.90881348      900.00000000
  3874      1119.58703613        1.18351388      900.05413818      900.00000000
  3875      1123.18737793        1.18327546      899.97613525      900.00000000
  3876      1126.78710938        1.18277216      900.05975342      900.00000000
  3877      1130.38684082        1.18377876      900.04113770      900.00000000
  3878      1133.98657227        1.18369925      900.07794189      900.00000000
  3879      1137.58752441        1.18298411      899.96838379      900.00000000
  3880      1141.18688965        1.18245435      899.99609375      900.00000000
  3881      1144.78686523        1.18274570      899.94329834      900.00000000
  3882      1148.38684082        1.18319595      899.86950684      900.00000000
  3883      1151.98657227        1.18234849      899.93548584      900.00000000
  3884      1155.58666992        1.18203044      899.94232178      900.00000000
  3885      1159.18688965        1.18277216      899.94854736      900.00000000
  3886      1162.78747559        1.18195117      899.96661377      900.00000000
  3887      1166.38720703        1.18240130      900.07446289      900.00000000
  3888      1169.98693848        1.18176568      899.90539551      900.00000000
  3889      1173.58764648        1.18142128      900.02728271      900.00000000
  3890      1177.18676758        1.18205702      899.97344971      900.00000000
  3891      1180.78747559        1.18181860      899.99035645      900.00000000
  3892      1184.38659668        1.18089139      900.02673340      900.00000000
  3893      1187.98681641        1.18150079      899.96728516      900.00000000
  3894      1191.58776855        1.18033528      900.01586914      900.00000000
  3895      1195.18676758        1.18099749      899.99206543      900.00000000
  3896      1198.78771973        1.18075907      900.07446289      900.00000000
  3897      1202.38696289        1.18060017      900.02777100      900.00000000
  3898      1205.98669434        1.18083858      900.02209473      900.00000000
  3899      1209.58703613        1.17991149      900.01184082      900.00000000
  3900      1213.18701172        1.18038821      899.93920898      900.00000000
  3901      1216.78771973        1.18009686      899.90917969      900.00000000
  3902      1220.38757324        1.17988491      899.93927002      900.00000000
  3903      1223.98681641        1.17967308      899.96368408      900.00000000
  3904      1227.58740234        1.17988491      899.99426270      900.00000000
  3905      1231.18701172        1.17985845      900.01873779      900.00000000
  3906      1234.78771973        1.17959356      900.01135254      900.00000000
  3907      1238.38720703        1.17914331      899.90509033      900.00000000
  3908      1241.98730469        1.17946112      900.00781250      900.00000000
  3909      1245.58679199        1.17980552      899.91137695      900.00000000
  3910      1249.18750000        1.17932880      899.90557861      900.00000000
  3911      1252.78759766        1.17893147      900.21057129      900.00000000
  3912      1256.38745117        1.17940807      900.12762451      900.00000000
  3913      1259.98693848        1.17911685      899.94769287      900.00000000
  3914      1263.58691406        1.17874599      900.09185791      900.00000000
  3915      1267.18676758        1.17869306      899.94879150      900.00000000
  3916      1270.78759766        1.17848110      900.05718994      900.00000000
  3917      1274.38671875        1.17893147      899.96685791      900.00000000
  3918      1277.98681641        1.17834854      900.01403809      900.00000000
  3919      1281.58728027        1.17818975      900.06970215      900.00000000
  3920      1285.18725586        1.17829561      900.07482910      900.00000000
  3921      1288.78747559        1.17789841      900.05834961      900.00000000
  3922      1292.38696289        1.17829561      899.99182129      900.00000000
  3923      1295.98693848        1.17750120      900.08837891      900.00000000
  3924      1299.58740234        1.17816317      899.99969482      900.00000000
  3925      1303.18676758        1.17781878      899.89129639      900.00000000
  3926      1306.78723145        1.17784536      899.98004150      900.00000000
  3927      1310.38671875        1.17728913      900.14868164      900.00000000
  3928      1313.98730469        1.17726266      899.95031738      900.00000000
  3929      1317.58728027        1.17657399      899.93780518      900.00000000
  3930      1321.18664551        1.17670643      899.99969482      900.00000000
  3931      1324.78723145        1.17689180      900.09631348      900.00000000
  3932      1328.38732910        1.17657399      899.88098145      900.00000000
  3933      1331.98754883        1.17641497      899.94635010      900.00000000
  3934      1335.58666992        1.17660046      900.17517090      900.00000000
  3935      1339.18737793        1.17636204      899.97644043      900.00000000
  3936      1342.78759766        1.17667997      899.97021484      900.00000000
  3937      1346.38757324        1.17625606      899.98937988      900.00000000
  3938      1349.98730469        1.17657399      900.01281738      900.00000000
  3939      1353.58691406        1.17532909      900.04907227      900.00000000
  3940      1357.18750000        1.17593825      899.91168213      900.00000000
  3941      1360.78698730        1.17527604      899.92364502      900.00000000
  3942      1364.38659668        1.17607069      899.99566650      900.00000000
  3943      1367.98657227        1.17548800      900.00354004      900.00000000
  3944      1371.58666992        1.17575288      900.02520752      900.00000000
  3945      1375.18762207        1.17498469      900.05023193      900.00000000
  3946      1378.78759766        1.17509067      899.94232178      900.00000000
  3947      1382.38769531        1.17493176      900.15240479      900.00000000
  3948      1385.98693848        1.17522311      899.99169922      900.00000000
  3949      1389.58740234        1.17466688      900.18359375      900.00000000
  3950      1393.18762207        1.17495823      899.91552734      900.00000000
  3951      1396.78686523        1.17445493      899.95025635      900.00000000
  3952      1400.38745117        1.17424297      899.97863770      900.00000000
  3953      1403.98681641        1.17355430      900.00012207      900.00000000
  3954      1407.58728027        1.17405760      900.04724121      900.00000000
  3955      1411.18701172        1.17350137      900.02166748      900.00000000
  3956      1414.78723145        1.17339540      899.97576904      900.00000000
  3957      1418.38684082        1.17366028      900.10687256      900.00000000
